"timestamp","spillid","companyname","incidentdate","datespillstopped","initialcontainmentmeasures","estimatedquantity","causeofspill","sitelocationname","gpslatdeg","gpslatmin","gpslatsec","gpslongdeg","gpslongmin","gpslongsec","latitude","longitude","estimatedspillarea","typeoffacility","datejiv","spillareahabitat","impact","descriptionofimpact","image","datecleanup","datecleanupcompleted","methodsofcleanup","dateofpostcleanupinspection","dateofpostimpactassessment","furtherremediation","datecertificate","thirdparty","month","year","monthNum","lga"
"","2011-702874","SPDC","2011-08-22","","","91","Sabatage","14'' Okordia rumuekpe pipeline at Ikarama","","","","","","",5.1388802998,6.46555431927,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Yenegoa"
"","2011-703073","SPDC","2011-08-22","","","2","Sabatage","16'' Egbema Assa pipeline at Ekpeagha","","","","","","",5.43255555556,6.78105555556,"LA","","","","","","","","","","","","","","yes","Aug","2011","08","Ohaji/Egbema"
"","2011-703633","SPDC","2011-08-23","","","6","Operational Error","6'' utorogu ughelli west gasline at Iwhrekan","","","","","","",5.44001054455,5.917229993,"LA","","","","","","","","","","","","","","no","Aug","2011","08","Ughelli South"
"","2011-704451","SPDC","2011-08-23","","","0","Operational Error","10'' Ekulama sanbarth pipeline at Sanbarth","","","","","","",4.50640489687,6.68769093852,"SW","","","","","","","","","","","","","","no","Aug","2011","08","Akuku Toru"
"","2011-705675","SPDC","2011-08-26","","","0","Operational Error","10'' Utorogu UPS trunkline at Ughewughe","","","","","","",5.48765063159,5.94717135634,"LA","","","","","","","","","","","","","","no","Aug","2011","08","Ughelli South"
"","","SPDC","2011-08-27","","","","Sabatage","12'' Imo river Ogale trunkline at Komkom","","","","","","",4.86963888889,7.16908333333,"","","","","","","","","","","","","","","yes","Aug","2011","08","Oyigbo"
"","","SPDC","2011-08-27","","","","Sabatage","12'' Imo river Ogale trunklinme at Komkom","","","","","","",4.87794444444,7.17261111111,"","","","","","","","","","","","","","","yes","Aug","2011","08","Oyigbo"
"","2011-705619","SPDC","2011-08-27","","","167","Sabatage","12'' Imo river Ogale trunkline at Komkom","","","","","","",4.87880555556,7.17255555556,"","","","","","","","","","","","","","","yes","Aug","2011","08","Oyigbo"
"","2011-706505","SPDC","2011-08-29","","","82","Operational Error","20'' Kolocreek Rumuekpe pipeline at gbogolo","","","","","","",4.94680555556,6.55527777778,"LA","","","","","","","","","","","","","","no","Aug","2011","08","Ahoada East"
"","2011-707585","SPDC","2011-08-31","","","0","Operational Error","Well 4T at Ogini","","","","","","",5.57311401664,6.34207960869,"LA","","","","","","","","","","","","","","no","Aug","2011","08",""
"","2011-709344","SPDC","2011-09-01","","","4","Operational Error","Well 34T flowline at Opukushi","","","","","","",4.90759739431,5.82835488541,"SW","","","","","","","","","","","","","","no","Sep","2011","09","Ekeremor"
"","2011-709129","SPDC","2011-09-03","","","68","Sabatage","14'' Okordia Rumuekpe pipeline at Ikarama","","","","","","",5.13659975089,6.46758107897,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Yenegoa"
"","2011-709916","SPDC","2011-09-05","","","155","Sabatage","18'' Assa Rumuekpe pipeline at Elele Amini","","","","","","",5.09777777778,6.72227777778,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Emuoha"
"","2011-709916","SPDC","2011-09-05","","","155","Sabatage","18'' Assa-Rumuekpe trunkline at Elele-Alimni","","","","","","",5.09777777778,6.72227777778,"","","","","","","","","","","","","","","yes","Sep","2011","09","Emuoha"
"","2011-711029","SPDC","2011-09-07","","","1","Operational Error","Well 4T flowline at Batan","","","","","","",5.52736062422,5.57080987576,"SW","","","","","","","","","","","","","","no","Sep","2011","09","Warri South-West"
"","2011-713673","SPDC","2011-09-08","","","3","Sabatage","Nun river well 15 flowline at Oyonma","","","","","","",4.78605555556,6.08065555556,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","2011-712898","SPDC","2011-09-12","","","11","Sabatage","Imo river 3 well 1 flowline at Ipu west","","","","","","",4.97590228575,7.19524644631,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Etche"
"","2011-713692","SPDC","2011-09-13","","","0","Sabatage","Akaso well 10S flowline at Mbiama","","","","","","",4.52929292441,7.03296516616,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Degema"
"","2011-713460","SPDC","2011-09-13","","","1","Sabatage","Adibawa well 10S flowline at Edagberi","","","","","","",5.19811111111,6.50313888889,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Yenegoa"
"","2011-714936","SPDC","2011-09-16","","","9","Sabatage","Jones creek well head 235/L at Kokodiagbene","","","","","","",5.6848806458,5.40224163569,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Warri South-West"
"","2011-715039","SPDC","2011-09-18","","","36","Operational Error","20'' Kolocreek Rumuekpe pipeline at Ogbogolo","","","","","","",4.94678333333,6.55529166667,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Ahoada East"
"","2011-715086","SPDC","2011-09-19","","","8","Operational Error","28'' Trans forcados  pipeline at Batan axis","","","","","","",5.55625007949,5.5818741726,"SW","","","","","","","","","","","","","","no","Sep","2011","09","Warri South"
"","2011-716037","SPDC","2011-09-21","","","0","Sabatage","6'' Obigbo north Ogale pipeline at Ogale","","","","","","",4.83456548974,7.15585545863,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Eleme"
"","2011-717071","SPDC","2011-09-23","","","0","Sabatage","6'' Obigbo north pipeline at Ogale","","","","","","",4.83448410469,7.15585561905,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Eleme"
"","2011-719764","SPDC","2011-09-28","","","0","Sabatage","20'' Buguma Alakiri pipeline at Abiama","","","","","","",4.74680555556,6.87472222222,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Asari-Toru"
"","2011-719935","SPDC","2011-09-29","","","1","Operational Error","Well 3T at Escarvos","","","","","","",5.53266176582,5.21077343285,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Warri South-West"
"","2011-722516","SPDC","2011-09-3","","","1","Sabatage","Cawthorne channel well 43S flowline at cawthorne channel","","","","","","",4.55083333333,6.97555555556,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Degema"
"","2011-721661","SPDC","2011-10-01","","","0","Sabatage","6'' Obigbo north pipeline at Ogale","","","","","","",4.83455555556,7.156,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Eleme"
"","2011-723956","SPDC","2011-10-02","","","6","Sabatage","4'' Imo river 1 well 30S flowline at Igiriukwu","","","","","","",4.9845,7.17858333333,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Omumma"
"","","SPDC","2011-10-04","","","134","Other","28 TF Pipeline at Batan""","","","","","","",5.53780197174,5.54691253026,"SW","","","","","","","","","","","","","","no","Oct","2011","10","Warri South-West"
"","2011-723250","SPDC","2011-10-04","","","134","Sabatage","28'' Trans forcados pipeline at Batan axis","","","","","","",5.51741136036,2.76588520746,"SW","","","","","","","","","","","","","","yes","Oct","2011","10",""
"","2011-722667","SPDC","2011-10-04","","","0","Sabatage","6'' Obigbo Ogale condensate line at Komkom","","","","","","",4.84572222222,7.15730555556,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Eleme"
"","2011-723939","SPDC","2011-10-05","","","154","Sabatage","24''Alakiri-Bonny pipeline at illomatoru","","","","","","",4.52738888889,7.09411111111,"SW","","","","","","","","","","","","","","yes","Oct","2011","10","Bonny"
"","2011-724785","SPDC","2011-10-08","","","0","Sabatage","12'' Egbema Oguta pipeline at Eziosu.","","","","","","",5.64463055556,6.75333333333,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Oguta"
"","2011-725916","SPDC","2011-10-1","","","0","Operational Error","24'' Ughelli pumping station rapele trunkline at Ugbomro","","","","","","",5.56189973864,5.87479556033,"LA","","","","","","","","","","","","","","no","Oct","2011","10","Ughelli North"
